visit_id,record_type,change_cause,host,name,value,time_stamp
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGc1qSLdEUACP2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.392Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGc1qSLdEUACP2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.393Z
1,added-or-changed,explicit,ads.avct.cloud,uuid,ac6dc134-b433-474b-b3e8-f9b74ddb458e,2020-04-23T01:41:45.435Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGSm+OEcsds7f2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.448Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGSm+OEcsds7f2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:45.448Z
1,added-or-changed,explicit,.casalemedia.com,CMPRO,957,2020-04-23T01:41:45.498Z
1,added-or-changed,explicit,.casalemedia.com,CMST,XqDyWV6g8lkA,2020-04-23T01:41:45.498Z
1,added-or-changed,explicit,.casalemedia.com,CMRUM3,035ea0f2592760a1f35ea0-f1fc-4800-9023-33c6792d5e22,2020-04-23T01:41:45.499Z
1,added-or-changed,explicit,.c.appier.net,_auid,gjNvy1GQC8yc5DBYWfKgXg,2020-04-23T01:41:45.762Z
1,added-or-changed,explicit,.socdm.com,SOSYNC,anNvbjp7InJ1Ymljb24iOjE1ODc2MDYxMDV9,2020-04-23T01:41:45.932Z
1,deleted,overwrite,.rubiconproject.com,khaos,K9C3MKHP-6-HI8X,2020-04-23T01:41:46.016Z
1,added-or-changed,explicit,.rubiconproject.com,khaos,K9C3MKHP-6-HI8X,2020-04-23T01:41:46.016Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGKkuYy3iDKIf2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:46.016Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGKkuYy3iDKIf2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:46.016Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGHV90Tldlpfr2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:46.019Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGHV90Tldlpfr2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:46.020Z
1,deleted,overwrite,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGKdZ2NOW9wk/2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:46.022Z
1,added-or-changed,explicit,.rubiconproject.com,audit,1|JsAqLCEfAslGsfMiSzpyJYxGBXLSn9YkH5Y0Bg3iwR6cYQ+GtYVKKyv8Y+rwqwJGKdZ2NOW9wk/2P6YB1bf/YKrK6aORrv6f,2020-04-23T01:41:46.023Z
1,deleted,overwrite,.mathtag.com,mt_misc,mt_bt:1587606111,2020-04-23T01:41:51.621Z
1,added-or-changed,explicit,.mathtag.com,mt_misc,mt_bt:1587606111,2020-04-23T01:41:51.621Z
1,deleted,overwrite,.mathtag.com,mt_mop,4:1587606101|10017:1587606101|3:1587604512|5:1587604512|9:1587604512|15:1587604512|13:1587604512,2020-04-23T01:41:51.798Z
1,added-or-changed,explicit,.mathtag.com,mt_mop,4:1587606101|10017:1587606101|3:1587604512|5:1587604512|9:1587604512|15:1587604512|13:1587604512,2020-04-23T01:41:51.799Z
